Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
11.75017,S,11.75017,0.0768699,8.510098,0.8590378,1.314017,0,10.95838,0.3794161,0.577184,36.44856,46.76408,3.209557,-32.0319140493977,-31.96782,-2.02534,84.819954814924,58.02343,47.19846,51.67321,50.87379,2842.092,628.7924
11.76017,S,11.76017,0.07665882,8.579474,0.8625675,1.324447,0,10.95838,0.378878,0.5785626,36.44856,46.76408,3.209557,-32.0232257012993,-31.95901,-2.026984,84.5868285204069,57.70384,47.17819,51.59407,50.73085,2842.669,629.2643
11.77017,S,11.77017,0.07644827,8.649415,0.8661543,1.334955,0,10.95838,0.378359,0.5799419,36.44856,46.76408,3.209557,-32.0145376942126,-31.9502,-2.028631,84.3543168753772,57.38433,47.1579,51.51474,50.58696,2843.242,629.736
11.78017,S,11.78017,0.07623828,8.719916,0.8697989,1.34554,0,10.95838,0.3778592,0.581322,36.44856,46.76408,3.209557,-32.0058399221492,-31.94138,-2.030279,84.1224376430397,57.06492,47.1376,51.43519,50.44212,2843.813,630.2075
11.79017,S,11.79017,0.07602887,8.790987,0.873502,1.356203,0,10.95838,0.3773787,0.5827026,36.44856,46.76408,3.209557,-31.9971524087057,-31.93257,-2.031929,83.891178598328,56.74559,47.11728,51.35543,50.2963,2844.38,630.6787
11.80017,S,11.80017,0.07582001,8.862625,0.8772647,1.366944,0,10.95838,0.3769174,0.5840837,36.44856,46.76408,3.209557,-31.9884551947427,-31.92375,-2.033581,83.6605507268147,56.42635,47.09694,51.27546,50.14952,2844.945,631.1498
11.81017,S,11.81017,0.07561173,8.934843,0.8810878,1.377763,0,10.95838,0.3764757,0.5854656,36.44856,46.76408,3.209557,-31.9797581970167,-31.91493,-2.035234,83.430566713313,56.1072,47.07659,51.19529,50.00176,2845.506,631.6207
11.82018,S,11.82018,0.07540401,9.007634,0.8849725,1.388662,0,10.95838,0.3760535,0.5868478,36.44856,46.76408,3.209557,-31.9710614158592,-31.90611,-2.036888,83.201219546614,55.78814,47.05622,51.1149,49.85302,2846.063,632.0913
11.83018,S,11.83018,0.07519688,9.081007,0.8889194,1.399641,0,10.95838,0.3756511,0.588231,36.44856,46.76408,3.209557,-31.9623649791614,-31.89729,-2.038545,82.972521997173,55.46917,47.03584,51.0343,49.70327,2846.618,632.5618
11.84018,S,11.84018,0.07499033,9.154969,0.8929295,1.410698,0,10.95838,0.3752684,0.5896146,36.44856,46.76408,3.209557,-31.9536588442265,-31.88846,-2.040204,82.7444689100996,55.15028,47.01544,50.95349,49.55251,2847.17,633.032
11.85018,S,11.85018,0.07478436,9.229519,0.897004,1.421836,0,10.95838,0.3749058,0.5909991,36.44856,46.76408,3.209557,-31.944962970832,-31.87964,-2.041865,82.5170656559553,54.83148,46.99502,50.87246,49.40075,2847.718,633.5021
11.86018,S,11.86018,0.07457899,9.30466,0.9011434,1.433053,0,10.95838,0.3745629,0.5923836,36.44856,46.76408,3.209557,-31.9362572084101,-31.87081,-2.043525,82.2903251659671,54.51277,46.97459,50.79123,49.24796,2848.263,633.9719
11.87018,S,11.87018,0.0743742,9.3804,0.9053493,1.444351,0,10.95838,0.3742403,0.593769,36.44856,46.76408,3.209557,-31.9275418772981,-31.86197,-2.045189,82.0642461645643,54.19415,46.95414,50.70978,49.09415,2848.805,634.4416
11.88018,S,11.88018,0.07417001,9.456733,0.9096221,1.455729,0,10.95838,0.3739377,0.5951545,36.44856,46.76408,3.209557,-31.9188266373751,-31.85313,-2.046852,81.838833096933,53.87562,46.93367,50.62812,48.9393,2849.344,634.911
11.89018,S,11.89018,0.07396642,9.533675,0.9139627,1.467187,0,10.95838,0.3736553,0.5965402,36.44856,46.76408,3.209557,-31.9101116169523,-31.84429,-2.048516,81.6140961983294,53.55718,46.91319,50.54625,48.7834,2849.88,635.3802
11.90018,S,11.90018,0.07376345,9.611225,0.9183728,1.478728,0,10.95838,0.3733935,0.5979267,36.44856,46.76408,3.209557,-31.9013968806324,-31.83545,-2.050182,81.3900277101918,53.23882,46.89269,50.46416,48.62644,2850.412,635.8493
11.91018,S,11.91018,0.07356106,9.689384,0.9228532,1.490349,0,10.95838,0.3731523,0.599314,36.44856,46.76408,3.209557,-31.8926725140149,-31.8266,-2.051851,81.1666387612468,52.92055,46.87217,50.38186,48.46842,2850.941,636.3181
11.92018,S,11.92018,0.0733593,9.768149,0.9274046,1.502052,0,10.95838,0.3729316,0.6007012,36.44856,46.76408,3.209557,-31.883938195962,-31.81774,-2.053518,80.9439404291568,52.60238,46.85163,50.29934,48.30934,2851.468,636.7867
11.93018,S,11.93018,0.07315816,9.847539,0.9320281,1.513837,0,10.95838,0.3727316,0.602089,36.44856,46.76408,3.209557,-31.8752042278907,-31.80888,-2.055188,80.7219301204739,52.28429,46.83108,50.2166,48.14917,2851.99,637.2551
11.94018,S,11.94018,0.07295764,9.927547,0.936725,1.525703,0,10.95838,0.3725525,0.6034771,36.44856,46.76408,3.209557,-31.866460502321,-31.80001,-2.056859,80.500610303291,51.96629,46.81051,50.13365,47.98792,2852.51,637.7233
11.95018,S,11.95018,0.07275774,10.00818,0.9414961,1.537652,0,10.95838,0.3723943,0.6048654,36.44856,46.76408,3.209557,-31.8577168695976,-31.79114,-2.058529,80.2799914772728,51.64838,46.78992,50.05048,47.82556,2853.027,638.1913
11.96018,S,11.96018,0.07255848,10.08944,0.9463426,1.549682,0,10.95838,0.372257,0.606254,36.44856,46.76408,3.209557,-31.8489634799565,-31.78226,-2.0602,80.0600813045986,51.33056,46.76932,49.9671,47.6621,2853.54,638.6591
11.97018,S,11.97018,0.07235985,10.17133,0.9512658,1.561796,0,10.95838,0.3721413,0.6076433,36.44856,46.76408,3.209557,-31.8402004633887,-31.77337,-2.061874,79.8408757714696,51.01283,46.7487,49.8835,47.49752,2854.05,639.1267
11.98018,S,11.98018,0.07216185,10.25386,0.9562662,1.573991,0,10.95838,0.3720465,0.6090325,36.44856,46.76408,3.209557,-31.8314375404506,-31.76448,-2.063547,79.6223850373383,50.69518,46.72807,49.79968,47.33182,2854.557,639.5941
11.99018,S,11.99018,0.0719645,10.33703,0.9613461,1.586271,0,10.95838,0.3719733,0.6104223,36.44856,46.76408,3.209557,-31.8226648619383,-31.75558,-2.065221,79.4046115470793,50.37762,46.70742,49.71564,47.16498,2855.061,640.0613
12.00018,S,12.00018,0.07176781,10.42084,0.9665053,1.598632,0,10.95838,0.3719215,0.6118121,36.44856,46.76408,3.209557,-31.8138824283318,-31.74667,-2.066896,79.1875571945888,50.06015,46.68675,49.63139,46.997,2855.561,640.5283
12.01018,S,12.01018,0.07157175,10.50529,0.9717459,1.611078,0,10.95838,0.3718916,0.6132027,36.44856,46.76408,3.209557,-31.8050902401123,-31.73775,-2.068572,78.9712327677891,49.74277,46.66606,49.54691,46.82787,2856.058,640.995
12.02018,S,12.02018,0.07137635,10.59039,0.9770684,1.623606,0,10.95838,0.3718832,0.6145933,36.44856,46.76408,3.209557,-31.7962882326523,-31.72882,-2.070248,78.7556432054584,49.42548,46.64536,49.46221,46.65757,2856.552,641.4615
12.03018,S,12.03018,0.07118163,10.67615,0.9824741,1.636217,0,10.95838,0.3718969,0.615984,36.44856,46.76408,3.209557,-31.7874863849578,-31.71989,-2.071924,78.5407934803848,49.10828,46.62464,49.3773,46.48611,2857.043,641.9279
12.04018,S,12.04018,0.07098757,10.76256,0.9879646,1.648912,0,10.95838,0.3719325,0.6173751,36.44856,46.76408,3.209557,-31.7786747837241,-31.71095,-2.073601,78.3266826309939,48.79117,46.6039,49.29216,46.31348,2857.531,642.394
12.05018,S,12.05018,0.07079417,10.84962,0.99354,1.661689,0,10.95838,0.37199,0.6187658,36.44856,46.76408,3.209557,-31.7698433201492,-31.70199,-2.075277,78.1133246292303,48.47415,46.58315,49.2068,46.13965,2858.016,642.86
12.06018,S,12.06018,0.07060145,10.93735,0.9992027,1.67455,0,10.95838,0.3720698,0.6201571,36.44856,46.76408,3.209557,-31.7610021038146,-31.69302,-2.076954,77.9007215727928,48.15722,46.56238,49.12122,45.96463,2858.498,643.3257
12.07018,S,12.07018,0.0704094,11.02574,1.004953,1.687495,0,10.95838,0.3721719,0.6215485,36.44856,46.76408,3.209557,-31.7521609173634,-31.68405,-2.078629,77.6888785703998,47.84038,46.5416,49.03541,45.78839,2858.976,643.7912
12.08018,S,12.08018,0.07021806,11.1148,1.010794,1.700524,0,10.95838,0.3722968,0.6229404,36.44856,46.76408,3.209557,-31.7433001967102,-31.67506,-2.080308,77.4778007646981,47.52363,46.5208,48.94938,45.61094,2859.452,644.2565
12.09018,S,12.09018,0.0700274,11.20453,1.016724,1.713637,0,10.95838,0.372444,0.624332,36.44856,46.76408,3.209557,-31.7344294623341,-31.66606,-2.081984,77.2674872922935,47.20697,46.49998,48.86313,45.43227,2859.924,644.7216
12.10018,S,12.10018,0.06983742,11.29493,1.022746,1.726831,0,10.95838,0.3726139,0.6257237,36.44856,46.76408,3.209557,-31.725548910903,-31.65705,-2.08366,77.0579524019001,46.8904,46.47915,48.77665,45.25236,2860.393,645.1865
12.11018,S,12.11018,0.06964815,11.38601,1.028861,1.740111,0,10.95838,0.3728068,0.6271157,36.44856,46.76408,3.209557,-31.7166586084422,-31.64803,-2.085337,76.8491892218489,46.57392,46.45829,48.68995,45.07121,2860.859,645.6512
12.12018,S,12.12018,0.06945958,11.47777,1.03507,1.753473,0,10.95838,0.3730226,0.6285077,36.44856,46.76408,3.209557,-31.7077484454868,-31.63899,-2.087013,76.6412151313105,46.25753,46.43742,48.60302,44.88881,2861.321,646.1157
12.13018,S,12.13018,0.06927171,11.57021,1.041375,1.766919,0,10.95838,0.3732613,0.6298995,36.44856,46.76408,3.209557,-31.6988284005094,-31.62994,-2.088688,76.4340293658148,45.94123,46.41653,48.51587,44.70514,2861.781,646.58
12.14018,S,12.14018,0.06908456,11.66334,1.047776,1.780448,0,10.95838,0.3735233,0.6312917,36.44856,46.76408,3.209557,-31.6898985395373,-31.62088,-2.090363,76.2276433605481,45.62502,46.39563,48.42849,44.5202,2862.237,647.044
12.15018,S,12.15018,0.06889813,11.75716,1.054276,1.794061,0,10.95838,0.3738088,0.6326838,36.44856,46.76408,3.209557,-31.6809488846758,-31.6118,-2.092038,76.022056389203,45.3089,46.37471,48.34088,44.33397,2862.69,647.5079
12.16018,S,12.16018,0.06871243,11.85166,1.060875,1.807757,0,10.95838,0.3741176,0.6340759,36.44856,46.76408,3.209557,-31.6719892822604,-31.60271,-2.093711,75.8172738418116,44.99287,46.35377,48.25304,44.14646,2863.14,647.9715
12.17018,S,12.17018,0.06852745,11.94687,1.067574,1.821536,0,10.95838,0.3744501,0.635468,36.44856,46.76408,3.209557,-31.6630099525965,-31.5936,-2.095385,75.6133072967674,44.67693,46.33282,48.16498,43.95764,2863.587,648.4349
12.18018,S,12.18018,0.06834319,12.04277,1.074376,1.835398,0,10.95838,0.3748063,0.6368604,36.44856,46.76408,3.209557,-31.6540106975743,-31.58447,-2.097057,75.4101560840329,44.36108,46.31185,48.07668,43.76751,2864.031,648.8981
12.19018,S,12.19018,0.06815968,12.13937,1.081281,1.849344,0,10.95838,0.3751863,0.6382524,36.44856,46.76408,3.209557,-31.6450015614928,-31.57533,-2.098728,75.2078284571861,44.04533,46.29086,47.98816,43.57607,2864.471,649.3611
12.20018,S,12.20018,0.06797691,12.23666,1.088329,1.863362,0,10.95838,0.3756037,0.6396418,36.44856,46.76408,3.209557,-31.6360140052653,-31.56621,-2.100421,75.0063364044226,43.72967,46.26986,47.89941,43.38329,2864.908,649.824
12.21018,S,12.21018,0.0677949,12.33467,1.095558,1.877447,0,10.95838,0.376071,0.6410254,36.44856,46.76408,3.209557,-31.627069385094,-31.55713,-2.102157,74.8056762251702,43.4141,46.24884,47.81042,43.18917,2865.342,650.2866
12.22018,S,12.22018,0.06761364,12.43337,1.102895,1.891613,0,10.95838,0.3765619,0.6424084,36.44856,46.76408,3.209557,-31.6181047821181,-31.54803,-2.10389,74.6058503919402,43.09862,46.2278,47.7212,42.9937,2865.773,650.749
12.23018,S,12.23018,0.06743312,12.53279,1.11034,1.905861,0,10.95838,0.3770769,0.6437917,36.44856,46.76408,3.209557,-31.6091303071325,-31.53892,-2.105622,74.4068707435536,42.78323,46.20674,47.63175,42.79688,2866.201,651.2111
12.24018,S,12.24018,0.06725337,12.63293,1.117896,1.92019,0,10.95838,0.3776159,0.6451747,36.44856,46.76408,3.209557,-31.600125938045,-31.52978,-2.107352,74.2087429522439,42.46793,46.18567,47.54206,42.59867,2866.625,651.6731
12.25019,S,12.25019,0.0670744,12.73378,1.125563,1.934601,0,10.95838,0.3781794,0.646558,36.44856,46.76408,3.209557,-31.5911017194551,-31.52062,-2.109081,74.0114784174674,42.15273,46.16458,47.45215,42.3991,2867.047,652.1348
12.26019,S,12.26019,0.06689619,12.83533,1.133343,1.949093,0,10.95838,0.3787672,0.647941,36.44856,46.76408,3.209557,-31.58205758475,-31.51144,-2.110808,73.8150708387329,41.83762,46.14347,47.362,42.19815,2867.466,652.5964
12.27019,S,12.27019,0.06671877,12.93761,1.141237,1.963664,0,10.95838,0.3793795,0.6493236,36.44856,46.76408,3.209557,-31.5729934670222,-31.50224,-2.112532,73.6195290888524,41.5226,46.12234,47.27161,41.99579,2867.881,653.0577
12.28019,S,12.28019,0.06654213,13.04062,1.149246,1.978315,0,10.95838,0.3800162,0.6507059,36.44856,46.76408,3.209557,-31.5638994554953,-31.49301,-2.114254,73.4248652579837,41.20767,46.1012,47.18099,41.79202,2868.293,653.5188
12.29019,S,12.29019,0.06636627,13.14435,1.157373,1.993047,0,10.95838,0.380678,0.6520883,36.44856,46.76408,3.209557,-31.554785527813,-31.48376,-2.115974,73.2310788669028,40.89283,46.08004,47.09013,41.58683,2868.702,653.9797
12.30019,S,12.30019,0.06619121,13.24879,1.165619,2.007858,0,10.95838,0.3813646,0.6534704,36.44856,46.76408,3.209557,-31.5456516168486,-31.47449,-2.117691,73.0381813081795,40.57809,46.05886,46.99903,41.38021,2869.108,654.4404
12.31019,S,12.31019,0.06601695,13.35397,1.173984,2.022747,0,10.95838,0.3820764,0.6548524,36.44856,46.76408,3.209557,-31.5364977895903,-31.4652,-2.119406,72.8461791940888,40.26344,46.03767,46.90769,41.17216,2869.51,654.9009
12.32019,S,12.32019,0.0658435,13.45988,1.18247,2.037715,0,10.95838,0.3828134,0.6562342,36.44856,46.76408,3.209557,-31.5273140687018,-31.45588,-2.121119,72.6550720918024,39.94888,46.01646,46.81612,40.96266,2869.91,655.3611
12.33019,S,12.33019,0.06567086,13.56652,1.191079,2.052761,0,10.95838,0.383576,0.6576158,36.44856,46.76408,3.209557,-31.5181003869862,-31.44653,-2.122829,72.4648659271131,39.63441,45.99523,46.7243,40.75171,2870.306,655.8212
12.34019,S,12.34019,0.06549903,13.67389,1.199813,2.067885,0,10.95838,0.3843638,0.6589973,36.44856,46.76408,3.209557,-31.5088667216213,-31.43716,-2.124536,72.2755784968609,39.32004,45.97399,46.63225,40.53928,2870.699,656.2811
12.35019,S,12.35019,0.06532802,13.78199,1.208672,2.083086,0,10.95838,0.3851775,0.6603784,36.44856,46.76408,3.209557,-31.4996030952011,-31.42776,-2.12624,72.0872007051607,39.00576,45.95273,46.53995,40.32538,2871.089,656.7407
12.36019,S,12.36019,0.06515785,13.89082,1.217658,2.098363,0,10.95838,0.3860168,0.6617591,36.44856,46.76408,3.209557,-31.4903094400881,-31.41833,-2.12794,71.8997503537404,38.69158,45.93145,46.44741,40.11,2871.476,657.2001
12.37019,S,12.37019,0.0649885,14.0004,1.226772,2.113715,0,10.95838,0.3868819,0.6631394,36.44856,46.76408,3.209557,-31.4809858236471,-31.40887,-2.129637,71.713221618043,38.37749,45.91015,46.35463,39.89313,2871.86,657.6594
12.38019,S,12.38019,0.06481998,14.11071,1.236016,2.129143,0,10.95838,0.3877734,0.6645203,36.44856,46.76408,3.209557,-31.4716422228593,-31.39939,-2.131331,71.5276387833866,38.0635,45.88884,46.26161,39.67475,2872.241,658.1183
12.39019,S,12.39019,0.06465234,14.22176,1.245391,2.144646,0,10.95838,0.3886911,0.6659003,36.44856,46.76408,3.209557,-31.4622686605223,-31.38988,-2.133022,71.3429929158428,37.7496,45.86751,46.16834,39.45486,2872.618,658.5771
12.40019,S,12.40019,0.06448553,14.33355,1.2549,2.160223,0,10.95838,0.3896352,0.6672802,36.44856,46.76408,3.209557,-31.4528550917652,-31.38033,-2.134709,71.1592868911834,37.43579,45.84616,46.07483,39.23344,2872.992,659.0357
12.41019,S,12.41019,0.06431956,14.44608,1.264542,2.175873,0,10.95838,0.3906056,0.6686596,36.44856,46.76408,3.209557,-31.4434213343539,-31.37076,-2.13639,70.9765418182234,37.12208,45.8248,45.98106,39.01049,2873.364,659.4941
12.42019,S,12.42019,0.06415447,14.55936,1.274321,2.191596,0,10.95838,0.3916029,0.6700392,36.44856,46.76408,3.209557,-31.4339577506635,-31.36116,-2.13807,70.794760561019,36.80847,45.80342,45.88705,38.786,2873.732,659.9522
12.43019,S,12.43019,0.06399024,14.67337,1.284236,2.207391,0,10.95838,0.3926271,0.6714183,36.44856,46.76408,3.209557,-31.4244540919238,-31.35152,-2.139745,70.6139427130522,36.49496,45.78202,45.7928,38.55997,2874.097,660.4102
12.44019,S,12.44019,0.06382688,14.78812,1.294289,2.223255,0,10.95838,0.3936781,0.6727968,36.44856,46.76408,3.209557,-31.4149203345278,-31.34185,-2.141415,70.4340925155961,36.18154,45.7606,45.6983,38.33237,2874.459,660.8679
12.45019,S,12.45019,0.0636644,14.90362,1.304484,2.239192,0,10.95838,0.3947562,0.6741755,36.44856,46.76408,3.209557,-31.4053465695279,-31.33214,-2.143081,70.255227878582,35.86822,45.73917,45.60354,38.1032,2874.817,661.3254
12.46019,S,12.46019,0.0635028,15.01987,1.314819,2.255196,0,10.95838,0.3958616,0.6755537,36.44856,46.76408,3.209557,-31.3957427051275,-31.3224,-2.144742,70.0773484433168,35.555,45.71772,45.50854,37.87246,2875.173,661.7827
12.47019,S,12.47019,0.0633421,15.13686,1.325296,2.271269,0,10.95838,0.3969944,0.6769313,36.44856,46.76408,3.209557,-31.3861087408316,-31.31263,-2.146398,69.9004553626403,35.24187,45.69625,45.41328,37.64013,2875.525,662.2397
12.48019,S,12.48019,0.06318229,15.25459,1.335919,2.287411,0,10.95838,0.3981548,0.6783091,36.44856,46.76408,3.209557,-31.3764346996086,-31.30282,-2.148049,69.7245665614228,34.92884,45.67477,45.31777,37.40621,2875.875,662.6966
12.49019,S,12.49019,0.06302338,15.37308,1.346688,2.30362,0,10.95838,0.399343,0.6796866,36.44856,46.76408,3.209557,-31.3667205811179,-31.29297,-2.149695,69.5496817021063,34.61591,45.65327,45.22201,37.17068,2876.221,663.1533
12.50019,S,12.50019,0.06286538,15.4923,1.357603,2.319894,0,10.95838,0.4005591,0.6810637,36.44856,46.76408,3.209557,-31.3569763614574,-31.28309,-2.151336,69.3758136730429,34.30308,45.63176,45.12599,36.93354,2876.564,663.6097
12.51019,S,12.51019,0.0627083,15.61227,1.368667,2.336234,0,10.95838,0.4018033,0.6824409,36.44856,46.76408,3.209557,-31.3471920637508,-31.27317,-2.152972,69.2029621472327,33.99035,45.61023,45.02972,36.69478,2876.904,664.0659
12.52019,S,12.52019,0.06255214,15.73299,1.379882,2.352637,0,10.95838,0.4030758,0.6838177,36.44856,46.76408,3.209557,-31.3373676189067,-31.26321,-2.154602,69.0311334193053,33.67772,45.58868,44.93319,36.45439,2877.24,664.5219
12.53019,S,12.53019,0.0623969,15.85445,1.391248,2.369103,0,10.95838,0.4043764,0.6851941,36.44856,46.76408,3.209557,-31.3275030263693,-31.25321,-2.156226,68.860340475764,33.36519,45.56712,44.83641,36.21236,2877.574,664.9777
12.54019,S,12.54019,0.0622426,15.97665,1.402766,2.385631,0,10.95838,0.4057057,0.6865702,36.44856,46.76408,3.209557,-31.3175982855844,-31.24317,-2.157844,68.6905830005112,33.05276,45.54554,44.73936,35.96869,2877.905,665.4332
12.55019,S,12.55019,0.06208922,16.0996,1.414439,2.402219,0,10.95838,0.4070633,0.6879458,36.44856,46.76408,3.209557,-31.3076432818652,-31.23308,-2.159454,68.5218673395688,32.74043,45.52394,44.64206,35.72337,2878.232,665.8885
12.56019,S,12.56019,0.06193679,16.22329,1.426268,2.418866,0,10.95838,0.40845,0.6893216,36.44856,46.76408,3.209557,-31.2976581737848,-31.22296,-2.161059,68.3542065707944,32.4282,45.50233,44.5445,35.47638,2878.556,666.3437
12.57019,S,12.57019,0.06178532,16.34772,1.438253,2.435572,0,10.95838,0.4098657,0.6906971,36.44856,46.76408,3.209557,-31.2876229395757,-31.21279,-2.162658,68.1876071127303,32.11607,45.48071,44.44667,35.22771,2878.877,666.7986
12.58019,S,12.58019,0.06163479,16.4729,1.450398,2.452336,0,10.95838,0.4113106,0.6920726,36.44856,46.76408,3.209557,-31.2775474164839,-31.20258,-2.164249,68.0220686536582,31.80404,45.45907,44.34859,34.97738,2879.196,667.2533
12.59019,S,12.59019,0.06148523,16.59881,1.462702,2.469156,0,10.95838,0.4127846,0.6934474,36.44856,46.76408,3.209557,-31.2674216968123,-31.19232,-2.165833,67.8576022381611,31.49212,45.43741,44.25023,34.72536,2879.51,667.7078
12.60019,S,12.60019,0.06133664,16.72545,1.475167,2.486029,0,10.95838,0.4142881,0.694822,36.44856,46.76408,3.209557,-31.2572557558801,-31.18202,-2.16741,67.6942095716763,31.1803,45.41573,44.15162,34.47166,2879.822,668.162
12.61019,S,12.61019,0.06118902,16.85284,1.487795,2.502957,0,10.95838,0.4158211,0.6961966,36.44856,46.76408,3.209557,-31.2470394782191,-31.17167,-2.168978,67.5319038668467,30.86858,45.39404,44.05273,34.21625,2880.131,668.6161
12.62019,S,12.62019,0.06104238,16.98096,1.500586,2.519936,0,10.95838,0.417384,0.6975709,36.44856,46.76408,3.209557,-31.2367829775878,-31.16128,-2.170539,67.3706893387386,30.55697,45.37233,43.95358,33.95914,2880.437,669.0699
12.63019,S,12.63019,0.06089672,17.10981,1.513542,2.536965,0,10.95838,0.4189765,0.6989448,36.44856,46.76408,3.209557,-31.2264661625548,-31.15083,-2.172091,67.2105746410172,30.24546,45.35061,43.85416,33.70032,2880.739,669.5236
12.64019,S,12.64019,0.06075205,17.23939,1.526665,2.554044,0,10.95838,0.4205993,0.7003188,36.44856,46.76408,3.209557,-31.2161090533209,-31.14034,-2.173635,67.051563907445,29.93406,45.32887,43.75447,33.43979,2881.038,669.9769
12.65019,S,12.65019,0.06060839,17.3697,1.539955,2.571169,0,10.95838,0.4222522,0.7016924,36.44856,46.76408,3.209557,-31.2057016732398,-31.1298,-2.175171,66.8936693254901,29.62276,45.30712,43.65451,33.17751,2881.334,670.4301
12.66019,S,12.66019,0.06046573,17.50073,1.553414,2.588341,0,10.95838,0.4239354,0.7030656,36.44856,46.76408,3.209557,-31.1952438819431,-31.11921,-2.176697,66.7368881092888,29.31157,45.28535,43.55428,32.91352,2881.628,670.8831
12.67019,S,12.67019,0.06032407,17.6325,1.567043,2.605558,0,10.95838,0.4256493,0.7044391,36.44856,46.76408,3.209557,-31.1847257724578,-31.10856,-2.178214,66.5812325497985,29.00048,45.26357,43.45377,32.64779,2881.918,671.3358
12.68019,S,12.68019,0.06018344,17.76498,1.580844,2.622819,0,10.95838,0.4273939,0.7058126,36.44856,46.76408,3.209557,-31.174157319435,-31.09786,-2.179722,66.4267100448671,28.6895,45.24177,43.35299,32.38031,2882.205,671.7883
12.6902,S,12.6902,0.06004383,17.89818,1.594818,2.640121,0,10.95838,0.4291695,0.7071859,36.44856,46.76408,3.209557,-31.1635385218518,-31.08711,-2.181221,66.2733269865339,28.37863,45.21996,43.25194,32.11109,2882.488,672.2407
12.7002,S,12.7002,0.05990525,18.03209,1.608965,2.657462,0,10.95838,0.4309759,0.7085587,36.44856,46.76408,3.209557,-31.1528692385594,-31.07631,-2.182709,66.121089768021,28.06787,45.19813,43.1506,31.84013,2882.769,672.6927
12.7102,S,12.7102,0.05976769,18.16672,1.623287,2.674841,0,10.95838,0.4328133,0.7099314,36.44856,46.76408,3.209557,-31.1421294472267,-31.06544,-2.184185,65.9700047826405,27.75722,45.17629,43.04899,31.5674,2883.047,673.1446
12.7202,S,12.7202,0.05963118,18.30206,1.637785,2.692257,0,10.95838,0.4346823,0.7113044,36.44856,46.76408,3.209557,-31.1313492830941,-31.05453,-2.185652,65.8200742527237,27.44667,45.15443,42.9471,31.29291,2883.321,673.5963
12.7302,S,12.7302,0.05949572,18.4381,1.65246,2.709708,0,10.95838,0.4365826,0.7126769,36.44856,46.76408,3.209557,-31.1204986083441,-31.04355,-2.187107,65.6713122877946,27.13623,45.13256,42.84492,31.01665,2883.592,674.0477
12.7402,S,12.7402,0.0593613,18.57485,1.667313,2.727192,0,10.95838,0.4385146,0.7140498,36.44856,46.76408,3.209557,-31.109597512779,-31.03252,-2.188552,65.523725294994,26.8259,45.11068,42.74247,30.73861,2883.861,674.4989
12.7502,S,12.7502,0.05922796,18.7123,1.682347,2.744709,0,10.95838,0.4404788,0.7154227,36.44856,46.76408,3.209557,-31.0986359495894,-31.02143,-2.189986,65.377312703035,26.51568,45.08878,42.63973,30.45881,2884.126,674.9499
12.7602,S,12.7602,0.05909566,18.85043,1.69756,2.762254,0,10.95838,0.4424746,0.7167954,36.44856,46.76408,3.209557,-31.0876137060283,-31.01028,-2.191406,65.2320848868358,26.20558,45.06686,42.53671,30.17724,2884.388,675.4007
12.7702,S,12.7702,0.05896445,18.98925,1.712953,2.779824,0,10.95838,0.4445024,0.7181679,36.44856,46.76408,3.209557,-31.0765210168034,-30.99906,-2.192815,65.0880511021392,25.89559,45.04493,42.43339,29.89389,2884.647,675.8513
12.7802,S,12.7802,0.05883431,19.12876,1.728528,2.797421,0,10.95838,0.4465622,0.7195404,36.44856,46.76408,3.209557,-31.0653775483219,-30.98779,-2.194209,64.9452212358863,25.58571,45.02299,42.32979,29.60875,2884.903,676.3016
12.7902,S,12.7902,0.05870525,19.26895,1.744287,2.815042,0,10.95838,0.4486548,0.720913,36.44856,46.76408,3.209557,-31.0541636311939,-30.97645,-2.195592,64.8035915284081,25.27595,45.00103,42.22589,29.32183,2885.155,676.7517
12.8002,S,12.8002,0.05857728,19.40981,1.760229,2.832683,0,10.95838,0.4507796,0.7222856,36.44856,46.76408,3.209557,-31.0428889561539,-30.96505,-2.19696,64.6631783791176,24.9663,44.97906,42.12171,29.03312,2885.405,677.2016
12.8102,S,12.8102,0.05845041,19.55135,1.776357,2.850345,0,10.95838,0.4529375,0.7236585,36.44856,46.76408,3.209557,-31.0315436879254,-30.95358,-2.198315,64.5239846291502,24.65676,44.95708,42.01723,28.74261,2885.652,677.6513
12.8202,S,12.8202,0.05832464,19.69354,1.792671,2.868024,0,10.95838,0.4551285,0.7250317,36.44856,46.76408,3.209557,-31.0201378707359,-30.94205,-2.199658,64.3860203937158,24.34734,44.93509,41.91246,28.45032,2885.895,678.1008
12.8302,S,12.8302,0.05819998,19.8364,1.80917,2.885719,0,10.95838,0.457352,0.7264046,36.44856,46.76408,3.209557,-31.008661173465,-30.93045,-2.200984,64.2492810546732,24.03803,44.91308,41.80739,28.15623,2886.135,678.55
