Time[s],Pressure altitude [m],GPS altitude [m],GPS Valid,Acceleration x [m/s^2], Acceleration y [m/s^2], Acceleration z [m/s^2], Gyro x [deg/s], Gyro y [deg/s], Gyro z [deg/s]
-96.87,151.57,125.64,0,-0.02,-0.08,-9.83,-1.61,1.19,-0.80
-96.86,151.54,125.64,0,-0.02,-0.08,-9.84,-1.61,1.19,-0.79
-96.85,151.53,125.64,0,-0.02,-0.08,-9.84,-1.61,1.19,-0.78
-96.84,151.51,125.64,0,-0.02,-0.08,-9.85,-1.61,1.19,-0.78
-96.83,151.55,125.64,0,-0.02,-0.08,-9.85,-1.61,1.19,-0.77
-96.82,151.59,125.64,0,-0.02,-0.08,-9.84,-1.62,1.19,-0.78
-96.81,151.64,125.64,0,-0.02,-0.08,-9.84,-1.62,1.19,-0.78
-96.80,151.68,125.64,0,-0.02,-0.08,-9.83,-1.63,1.19,-0.79
-96.79,151.73,125.64,0,-0.02,-0.08,-9.83,-1.64,1.19,-0.80
-96.78,151.78,125.63,0,-0.02,-0.08,-9.83,-1.65,1.19,-0.80
-96.77,151.83,125.63,0,-0.02,-0.08,-9.82,-1.65,1.19,-0.81
-96.76,151.87,125.63,0,-0.02,-0.08,-9.82,-1.66,1.19,-0.82
-96.75,151.92,125.63,0,-0.02,-0.08,-9.81,-1.67,1.19,-0.83
-96.74,151.97,125.63,0,-0.02,-0.08,-9.81,-1.68,1.19,-0.83
-96.73,152.02,125.63,0,-0.02,-0.08,-9.81,-1.68,1.19,-0.84
-96.72,152.07,125.63,0,-0.02,-0.08,-9.83,-1.67,1.19,-0.84
-96.71,152.11,125.63,0,-0.02,-0.08,-9.85,-1.67,1.19,-0.84
-96.70,152.16,125.63,0,-0.02,-0.08,-9.86,-1.66,1.19,-0.84
-96.69,152.21,125.63,0,-0.02,-0.08,-9.88,-1.65,1.19,-0.84
-96.68,152.26,125.63,0,-0.02,-0.08,-9.89,-1.64,1.19,-0.84
-96.67,152.30,125.63,0,-0.02,-0.08,-9.91,-1.64,1.19,-0.84
-96.66,152.35,125.63,0,-0.02,-0.08,-9.93,-1.63,1.19,-0.84
-96.65,152.39,125.63,0,-0.02,-0.08,-9.94,-1.62,1.19,-0.84
-96.64,152.43,125.63,0,-0.02,-0.08,-9.96,-1.62,1.19,-0.84
-96.63,152.44,125.63,0,-0.02,-0.08,-9.96,-1.61,1.19,-0.84
-96.62,152.41,125.63,0,-0.02,-0.08,-9.96,-1.62,1.20,-0.84
-96.61,152.38,125.63,0,-0.02,-0.08,-9.96,-1.62,1.20,-0.84
-96.60,152.35,125.63,0,-0.02,-0.08,-9.95,-1.63,1.21,-0.84
-96.59,152.32,125.63,0,-0.02,-0.08,-9.95,-1.64,1.22,-0.84
-96.58,152.29,125.63,0,-0.02,-0.08,-9.95,-1.64,1.23,-0.84
-96.57,152.26,125.63,0,-0.02,-0.08,-9.94,-1.65,1.23,-0.84
-96.56,152.23,125.63,0,-0.02,-0.08,-9.94,-1.66,1.24,-0.84
-96.55,152.20,125.63,0,-0.02,-0.08,-9.93,-1.67,1.25,-0.84
-96.54,152.16,125.63,0,-0.02,-0.08,-9.93,-1.67,1.26,-0.84
-96.53,152.13,125.63,0,-0.02,-0.08,-9.92,-1.68,1.26,-0.84
-96.52,152.10,125.62,0,-0.02,-0.08,-9.91,-1.68,1.25,-0.84
-96.51,152.07,125.62,0,-0.02,-0.08,-9.91,-1.68,1.25,-0.84
-96.50,152.03,125.62,0,-0.02,-0.08,-9.90,-1.68,1.24,-0.84
-96.49,152.00,125.62,0,-0.02,-0.08,-9.89,-1.68,1.23,-0.84
-96.48,151.97,125.62,0,-0.02,-0.08,-9.88,-1.68,1.23,-0.84
-96.47,151.94,125.62,0,-0.02,-0.08,-9.88,-1.68,1.22,-0.84
-96.46,151.91,125.62,0,-0.02,-0.08,-9.87,-1.68,1.21,-0.84
-96.45,151.88,125.62,0,-0.02,-0.08,-9.86,-1.68,1.20,-0.84
-96.44,151.85,125.62,0,-0.02,-0.08,-9.85,-1.68,1.20,-0.84
-96.43,151.86,125.62,0,-0.02,-0.08,-9.85,-1.68,1.19,-0.84
-96.42,151.87,125.62,0,-0.02,-0.08,-9.85,-1.68,1.19,-0.84
-96.41,151.88,125.62,0,-0.02,-0.08,-9.86,-1.67,1.20,-0.85
-96.40,151.90,125.62,0,-0.02,-0.08,-9.87,-1.66,1.21,-0.86
-96.39,151.91,125.62,0,-0.02,-0.08,-9.88,-1.65,1.22,-0.87
-96.38,151.92,125.62,0,-0.02,-0.08,-9.89,-1.65,1.22,-0.87
-96.37,151.94,125.62,0,-0.02,-0.08,-9.89,-1.64,1.23,-0.88
-96.36,151.95,125.62,0,-0.02,-0.08,-9.90,-1.63,1.24,-0.89
-96.35,151.97,125.62,0,-0.02,-0.08,-9.91,-1.62,1.25,-0.90
-96.34,151.98,125.62,0,-0.02,-0.08,-9.92,-1.62,1.25,-0.90
-96.33,151.99,125.62,0,-0.02,-0.08,-9.93,-1.61,1.26,-0.91
-96.32,152.01,125.62,0,-0.02,-0.08,-9.93,-1.62,1.25,-0.90
-96.31,152.02,125.62,0,-0.02,-0.08,-9.93,-1.62,1.25,-0.90
-96.30,152.04,125.62,0,-0.02,-0.08,-9.94,-1.63,1.24,-0.89
-96.29,152.05,125.62,0,-0.02,-0.08,-9.94,-1.64,1.23,-0.88
-96.28,152.06,125.62,0,-0.02,-0.08,-9.95,-1.64,1.23,-0.88
-96.27,152.08,125.62,0,-0.02,-0.08,-9.95,-1.65,1.22,-0.87
-96.26,152.09,125.61,0,-0.02,-0.08,-9.95,-1.66,1.21,-0.86
-96.25,152.10,125.61,0,-0.02,-0.08,-9.96,-1.67,1.21,-0.86
-96.24,152.10,125.61,0,-0.02,-0.08,-9.96,-1.67,1.20,-0.85
-96.23,152.08,125.61,0,-0.02,-0.08,-9.96,-1.68,1.19,-0.84
-96.22,152.06,125.61,0,-0.02,-0.08,-9.95,-1.68,1.19,-0.83
-96.21,152.03,125.61,0,-0.02,-0.08,-9.94,-1.67,1.19,-0.83
-96.20,152.01,125.61,0,-0.02,-0.08,-9.93,-1.66,1.19,-0.82
-96.19,151.98,125.61,0,-0.02,-0.08,-9.91,-1.66,1.19,-0.81
-96.18,151.95,125.61,0,-0.02,-0.08,-9.90,-1.65,1.19,-0.81
-96.17,151.93,125.61,0,-0.02,-0.08,-9.89,-1.64,1.19,-0.80
-96.16,151.90,125.61,0,-0.02,-0.08,-9.88,-1.63,1.19,-0.79
-96.15,151.87,125.61,0,-0.02,-0.08,-9.86,-1.63,1.19,-0.78
-96.14,151.85,125.61,0,-0.02,-0.08,-9.85,-1.62,1.19,-0.78
-96.13,151.82,125.61,0,-0.02,-0.08,-9.85,-1.61,1.19,-0.77
-96.12,151.79,125.61,0,-0.02,-0.08,-9.86,-1.61,1.19,-0.77
-96.11,151.77,125.61,0,-0.02,-0.08,-9.86,-1.61,1.20,-0.78
-96.10,151.74,125.61,0,-0.02,-0.08,-9.87,-1.61,1.21,-0.79
-96.09,151.71,125.61,0,-0.02,-0.08,-9.88,-1.61,1.22,-0.79
-96.08,151.69,125.61,0,-0.02,-0.08,-9.89,-1.61,1.22,-0.80
-96.07,151.66,125.61,0,-0.02,-0.08,-9.90,-1.61,1.23,-0.81
-96.06,151.64,125.61,0,-0.02,-0.08,-9.90,-1.61,1.24,-0.82
-96.05,151.61,125.61,0,-0.02,-0.08,-9.91,-1.61,1.25,-0.82
-96.04,151.60,125.61,0,-0.02,-0.08,-9.92,-1.61,1.25,-0.83
-96.03,151.62,125.61,0,-0.02,-0.08,-9.92,-1.61,1.26,-0.84
-96.02,151.65,125.61,0,-0.02,-0.08,-9.92,-1.61,1.25,-0.84
-96.01,151.68,125.61,0,-0.02,-0.08,-9.92,-1.62,1.24,-0.84
-96.00,151.70,125.61,0,-0.02,-0.08,-9.91,-1.63,1.22,-0.84
-95.99,151.73,125.60,0,-0.02,-0.08,-9.91,-1.64,1.21,-0.84
-95.98,151.76,125.60,0,-0.02,-0.08,-9.91,-1.64,1.19,-0.84
-95.97,151.79,125.60,0,-0.02,-0.08,-9.90,-1.65,1.18,-0.84
-95.96,151.83,125.60,0,-0.02,-0.08,-9.90,-1.66,1.16,-0.84
-95.95,151.86,125.60,0,-0.02,-0.08,-9.89,-1.67,1.14,-0.84
-95.94,151.89,125.60,0,-0.02,-0.08,-9.89,-1.67,1.13,-0.84
-95.93,151.92,125.60,0,-0.02,-0.08,-9.89,-1.68,1.12,-0.84
-95.92,151.95,125.60,0,-0.02,-0.08,-9.89,-1.68,1.13,-0.83
-95.91,151.98,125.60,0,-0.02,-0.08,-9.89,-1.68,1.15,-0.83
-95.90,152.01,125.60,0,-0.02,-0.08,-9.89,-1.68,1.16,-0.82
-95.89,152.04,125.60,0,-0.02,-0.08,-9.89,-1.68,1.17,-0.81
-95.88,152.07,125.60,0,-0.02,-0.08,-9.89,-1.68,1.19,-0.81
-95.87,152.10,125.60,0,-0.02,-0.08,-9.89,-1.68,1.20,-0.80
-95.86,152.13,125.60,0,-0.02,-0.08,-9.89,-1.68,1.21,-0.79
-95.85,152.16,125.60,0,-0.02,-0.08,-9.89,-1.68,1.23,-0.79
-95.84,152.19,125.60,0,-0.02,-0.08,-9.89,-1.68,1.24,-0.78
-95.83,152.19,125.60,0,-0.02,-0.08,-9.89,-1.68,1.25,-0.77
-95.82,152.19,125.60,0,-0.02,-0.08,-9.89,-1.68,1.26,-0.77
-95.81,152.18,125.60,0,-0.02,-0.08,-9.90,-1.67,1.25,-0.77
-95.80,152.17,125.60,0,-0.02,-0.08,-9.90,-1.66,1.24,-0.77
-95.79,152.16,125.60,0,-0.02,-0.08,-9.90,-1.65,1.24,-0.77
-95.78,152.16,125.60,0,-0.02,-0.08,-9.91,-1.65,1.23,-0.77
-95.77,152.15,125.60,0,-0.02,-0.08,-9.91,-1.64,1.22,-0.77
-95.76,152.14,125.60,0,-0.02,-0.08,-9.92,-1.63,1.21,-0.77
-95.75,152.13,125.60,0,-0.02,-0.08,-9.92,-1.62,1.20,-0.77
-95.74,152.12,125.60,0,-0.02,-0.08,-9.92,-1.62,1.20,-0.77
-95.73,152.11,125.60,0,-0.02,-0.08,-9.92,-1.61,1.19,-0.77
-95.72,152.10,125.60,0,-0.02,-0.08,-9.91,-1.62,1.19,-0.77
-95.71,152.09,125.59,0,-0.02,-0.08,-9.90,-1.62,1.19,-0.77
-95.70,152.08,125.59,0,-0.02,-0.08,-9.89,-1.63,1.19,-0.77
-95.69,152.08,125.59,0,-0.02,-0.08,-9.88,-1.64,1.19,-0.77
-95.68,152.07,125.59,0,-0.02,-0.08,-9.86,-1.64,1.19,-0.77
-95.67,152.06,125.59,0,-0.02,-0.08,-9.85,-1.65,1.19,-0.77
-95.66,152.05,125.59,0,-0.02,-0.08,-9.84,-1.66,1.19,-0.77
-95.65,152.03,125.59,0,-0.02,-0.08,-9.83,-1.66,1.19,-0.77
-95.64,152.02,125.59,0,-0.02,-0.08,-9.82,-1.67,1.19,-0.77
-95.63,152.00,125.59,0,-0.02,-0.08,-9.81,-1.68,1.19,-0.77
-95.62,151.97,125.59,0,-0.02,-0.08,-9.82,-1.68,1.19,-0.77
-95.61,151.95,125.59,0,-0.02,-0.08,-9.83,-1.68,1.20,-0.77
-95.60,151.92,125.59,0,-0.02,-0.08,-9.83,-1.68,1.21,-0.77
-95.59,151.89,125.59,0,-0.02,-0.08,-9.84,-1.68,1.22,-0.77
-95.58,151.86,125.59,0,-0.02,-0.08,-9.85,-1.68,1.22,-0.77
-95.57,151.84,125.59,0,-0.02,-0.08,-9.86,-1.68,1.23,-0.77
-95.56,151.81,125.59,0,-0.02,-0.08,-9.87,-1.68,1.24,-0.77
-95.55,151.78,125.59,0,-0.02,-0.08,-9.88,-1.68,1.24,-0.77
-95.54,151.76,125.59,0,-0.02,-0.08,-9.88,-1.68,1.25,-0.77
-95.53,151.73,125.59,0,-0.02,-0.08,-9.88,-1.68,1.26,-0.77
-95.52,151.70,125.59,0,-0.02,-0.08,-9.88,-1.68,1.26,-0.77
-95.51,151.68,125.59,0,-0.02,-0.08,-9.87,-1.67,1.26,-0.76
-95.50,151.65,125.59,0,-0.02,-0.08,-9.86,-1.66,1.26,-0.75
-95.49,151.62,125.59,0,-0.02,-0.08,-9.85,-1.65,1.26,-0.74
-95.48,151.60,125.59,0,-0.02,-0.08,-9.84,-1.65,1.26,-0.74
-95.47,151.57,125.59,0,-0.02,-0.08,-9.84,-1.64,1.26,-0.73
-95.46,151.55,125.59,0,-0.02,-0.08,-9.83,-1.63,1.26,-0.72
-95.45,151.53,125.59,0,-0.02,-0.08,-9.82,-1.62,1.26,-0.71
-95.44,151.51,125.59,0,-0.02,-0.08,-9.81,-1.62,1.26,-0.71
-95.43,151.55,125.58,0,-0.02,-0.08,-9.81,-1.61,1.26,-0.70
-95.42,151.59,125.58,0,-0.02,-0.08,-9.82,-1.61,1.26,-0.70
-95.41,151.63,125.58,0,-0.02,-0.08,-9.83,-1.62,1.25,-0.71
-95.40,151.68,125.58,0,-0.02,-0.08,-9.83,-1.63,1.24,-0.72
-95.39,151.73,125.58,0,-0.02,-0.08,-9.84,-1.63,1.23,-0.73
-95.38,151.78,125.58,0,-0.02,-0.08,-9.85,-1.64,1.22,-0.73
-95.37,151.82,125.58,0,-0.02,-0.08,-9.86,-1.65,1.22,-0.74
-95.36,151.87,125.58,0,-0.02,-0.08,-9.86,-1.66,1.21,-0.75
-95.35,151.92,125.58,0,-0.02,-0.08,-9.87,-1.67,1.20,-0.76
-95.34,151.97,125.58,0,-0.02,-0.08,-9.88,-1.67,1.20,-0.76
-95.33,152.02,125.58,0,-0.02,-0.08,-9.89,-1.68,1.19,-0.77
-95.32,152.06,125.58,0,-0.02,-0.08,-9.89,-1.68,1.20,-0.76
-95.31,152.11,125.58,0,-0.02,-0.08,-9.89,-1.68,1.22,-0.74
-95.30,152.16,125.58,0,-0.02,-0.08,-9.90,-1.68,1.23,-0.73
-95.29,152.21,125.58,0,-0.02,-0.08,-9.90,-1.68,1.25,-0.71
-95.28,152.26,125.58,0,-0.02,-0.08,-9.91,-1.68,1.26,-0.70
-95.27,152.30,125.58,0,-0.02,-0.08,-9.91,-1.68,1.27,-0.69
-95.26,152.35,125.58,0,-0.02,-0.08,-9.91,-1.68,1.29,-0.67
-95.25,152.39,125.58,0,-0.02,-0.08,-9.92,-1.68,1.30,-0.66
-95.24,152.43,125.58,0,-0.02,-0.08,-9.92,-1.68,1.32,-0.64
-95.23,152.44,125.58,0,-0.02,-0.08,-9.93,-1.68,1.33,-0.63
-95.22,152.42,125.58,0,-0.02,-0.08,-9.93,-1.68,1.32,-0.64
-95.21,152.40,125.58,0,-0.02,-0.08,-9.93,-1.68,1.31,-0.65
-95.20,152.38,125.58,0,-0.02,-0.08,-9.94,-1.68,1.29,-0.67
-95.19,152.36,125.58,0,-0.02,-0.08,-9.94,-1.68,1.28,-0.68
-95.18,152.34,125.58,0,-0.02,-0.08,-9.94,-1.68,1.26,-0.70
-95.17,152.31,125.58,0,-0.02,-0.08,-9.95,-1.68,1.25,-0.71
-95.16,152.29,125.58,0,-0.02,-0.08,-9.95,-1.68,1.23,-0.73
-95.15,152.27,125.58,0,-0.02,-0.08,-9.96,-1.68,1.22,-0.74
-95.14,152.25,125.58,0,-0.02,-0.08,-9.96,-1.68,1.20,-0.76
-95.13,152.22,125.58,0,-0.02,-0.08,-9.96,-1.68,1.19,-0.77
-95.12,152.20,125.58,0,-0.02,-0.08,-9.96,-1.67,1.19,-0.78
-95.11,152.17,125.58,0,-0.02,-0.08,-9.96,-1.67,1.19,-0.79
-95.10,152.15,125.57,0,-0.02,-0.08,-9.96,-1.66,1.19,-0.79
-95.09,152.13,125.57,0,-0.02,-0.08,-9.96,-1.65,1.19,-0.80
-95.08,152.10,125.57,0,-0.02,-0.08,-9.96,-1.65,1.19,-0.81
-95.07,152.08,125.57,0,-0.02,-0.08,-9.96,-1.64,1.19,-0.81
-95.06,152.06,125.57,0,-0.02,-0.08,-9.96,-1.63,1.19,-0.82
-95.05,152.04,125.57,0,-0.02,-0.08,-9.96,-1.62,1.19,-0.83
-95.04,152.02,125.57,0,-0.02,-0.08,-9.96,-1.62,1.19,-0.83
-95.03,152.03,125.57,0,-0.02,-0.08,-9.96,-1.61,1.19,-0.84
-95.02,152.03,125.57,1,-0.02,-0.08,-9.96,-1.61,1.19,-0.84
-95.01,152.04,125.57,1,-0.02,-0.08,-9.95,-1.62,1.20,-0.84
-95.00,152.05,125.58,1,-0.02,-0.08,-9.95,-1.63,1.21,-0.84
-94.99,152.06,125.58,1,-0.02,-0.08,-9.95,-1.63,1.22,-0.84
-94.98,152.07,125.58,1,-0.02,-0.08,-9.94,-1.64,1.22,-0.84
-94.97,152.08,125.58,1,-0.02,-0.08,-9.94,-1.65,1.23,-0.84
-94.96,152.09,125.58,1,-0.02,-0.08,-9.93,-1.66,1.24,-0.84
-94.95,152.10,125.58,1,-0.02,-0.08,-9.93,-1.66,1.24,-0.84
-94.94,152.10,125.58,1,-0.02,-0.08,-9.93,-1.67,1.25,-0.84
-94.93,152.11,125.58,1,-0.02,-0.08,-9.93,-1.68,1.26,-0.84
-94.92,152.12,125.58,0,-0.02,-0.08,-9.94,-1.68,1.26,-0.84
-94.91,152.13,125.58,0,-0.02,-0.08,-9.95,-1.67,1.26,-0.85
-94.90,152.14,125.58,0,-0.02,-0.08,-9.96,-1.66,1.26,-0.86
-94.89,152.15,125.58,0,-0.02,-0.08,-9.98,-1.65,1.26,-0.87
-94.88,152.16,125.58,0,-0.02,-0.08,-9.99,-1.65,1.26,-0.87
-94.87,152.17,125.58,0,-0.02,-0.08,-10.00,-1.64,1.26,-0.88
-94.86,152.18,125.58,0,-0.02,-0.08,-10.01,-1.63,1.26,-0.89
-94.85,152.18,125.58,0,-0.02,-0.08,-10.02,-1.62,1.26,-0.90
-94.84,152.19,125.58,0,-0.02,-0.08,-10.03,-1.62,1.26,-0.90
-94.83,152.18,125.58,0,-0.02,-0.08,-10.04,-1.61,1.26,-0.91
-94.82,152.16,125.58,0,-0.02,-0.08,-10.03,-1.62,1.25,-0.91
-94.81,152.14,125.58,0,-0.02,-0.08,-10.02,-1.62,1.25,-0.90
-94.80,152.12,125.58,0,-0.02,-0.08,-10.01,-1.63,1.24,-0.89
-94.79,152.10,125.58,0,-0.02,-0.08,-9.99,-1.64,1.23,-0.88
-94.78,152.08,125.58,0,-0.02,-0.08,-9.98,-1.64,1.22,-0.88
-94.77,152.05,125.58,0,-0.02,-0.08,-9.97,-1.65,1.22,-0.87
-94.76,152.03,125.58,0,-0.02,-0.08,-9.96,-1.66,1.21,-0.86
-94.75,152.01,125.58,0,-0.02,-0.08,-9.94,-1.67,1.20,-0.85
-94.74,151.99,125.58,0,-0.02,-0.08,-9.93,-1.67,1.19,-0.85
-94.73,151.96,125.58,0,-0.02,-0.08,-9.92,-1.68,1.19,-0.84
-94.72,151.94,125.58,0,-0.02,-0.08,-9.92,-1.68,1.20,-0.82
-94.71,151.92,125.58,0,-0.02,-0.08,-9.92,-1.68,1.20,-0.81
-94.70,151.90,125.59,0,-0.02,-0.08,-9.92,-1.68,1.21,-0.80
-94.69,151.87,125.59,0,-0.02,-0.08,-9.92,-1.68,1.22,-0.78
-94.68,151.85,125.59,0,-0.02,-0.08,-9.92,-1.68,1.23,-0.77
-94.67,151.83,125.59,0,-0.02,-0.08,-9.92,-1.68,1.23,-0.75
-94.66,151.81,125.59,0,-0.02,-0.08,-9.93,-1.68,1.24,-0.74
-94.65,151.79,125.59,0,-0.02,-0.08,-9.93,-1.68,1.25,-0.72
-94.64,151.77,125.59,0,-0.02,-0.08,-9.93,-1.68,1.25,-0.71
-94.63,151.77,125.59,0,-0.02,-0.08,-9.92,-1.68,1.26,-0.70
-94.62,151.79,125.59,0,-0.02,-0.08,-9.92,-1.67,1.25,-0.71
-94.61,151.80,125.59,0,-0.02,-0.08,-9.91,-1.67,1.25,-0.71
-94.60,151.82,125.59,0,-0.02,-0.08,-9.90,-1.66,1.24,-0.72
-94.59,151.84,125.59,0,-0.02,-0.08,-9.89,-1.65,1.23,-0.73
-94.58,151.85,125.59,0,-0.02,-0.08,-9.88,-1.64,1.22,-0.73
-94.57,151.87,125.59,0,-0.02,-0.08,-9.88,-1.64,1.22,-0.74
-94.56,151.89,125.59,0,-0.02,-0.08,-9.87,-1.63,1.21,-0.75
-94.55,151.91,125.59,0,-0.02,-0.08,-9.86,-1.62,1.20,-0.76
-94.54,151.92,125.59,0,-0.02,-0.08,-9.85,-1.61,1.19,-0.76
-94.53,151.94,125.59,0,-0.02,-0.08,-9.85,-1.61,1.19,-0.77
-94.52,151.96,125.59,0,-0.02,-0.08,-9.85,-1.62,1.20,-0.77
-94.51,151.98,125.59,0,-0.02,-0.08,-9.86,-1.62,1.20,-0.77
-94.50,151.99,125.59,0,-0.02,-0.08,-9.86,-1.63,1.21,-0.77
-94.49,152.01,125.59,0,-0.02,-0.08,-9.86,-1.64,1.22,-0.77
-94.48,152.03,125.59,0,-0.02,-0.08,-9.87,-1.64,1.22,-0.77
-94.47,152.05,125.59,0,-0.02,-0.08,-9.87,-1.65,1.23,-0.77
-94.46,152.06,125.59,0,-0.02,-0.08,-9.87,-1.66,1.24,-0.77
-94.45,152.08,125.59,0,-0.02,-0.08,-9.88,-1.67,1.25,-0.77
-94.44,152.10,125.59,0,-0.02,-0.08,-9.88,-1.67,1.25,-0.77
-94.43,152.11,125.59,0,-0.02,-0.08,-9.89,-1.68,1.26,-0.77
-94.42,152.12,125.60,0,-0.02,-0.08,-9.89,-1.69,1.26,-0.76
-94.41,152.13,125.60,0,-0.02,-0.08,-9.90,-1.69,1.26,-0.74
-94.40,152.14,125.60,0,-0.02,-0.08,-9.91,-1.70,1.26,-0.73
-94.39,152.15,125.60,0,-0.02,-0.08,-9.92,-1.71,1.26,-0.72
-94.38,152.16,125.60,0,-0.02,-0.08,-9.93,-1.72,1.26,-0.70
-94.37,152.17,125.60,0,-0.02,-0.08,-9.94,-1.72,1.26,-0.69
-94.36,152.18,125.60,0,-0.02,-0.08,-9.94,-1.73,1.26,-0.67
-94.35,152.19,125.60,0,-0.02,-0.08,-9.95,-1.74,1.26,-0.66
-94.34,152.20,125.60,0,-0.02,-0.08,-9.96,-1.74,1.26,-0.65
-94.33,152.21,125.60,0,-0.02,-0.08,-9.97,-1.75,1.26,-0.63
-94.32,152.21,125.60,0,-0.02,-0.08,-9.98,-1.74,1.25,-0.64
-94.31,152.22,125.60,0,-0.02,-0.08,-9.98,-1.73,1.24,-0.65
-94.30,152.23,125.60,0,-0.02,-0.08,-9.99,-1.71,1.22,-0.67
-94.29,152.24,125.60,0,-0.02,-0.08,-10.00,-1.70,1.21,-0.68
-94.28,152.25,125.60,0,-0.02,-0.08,-10.01,-1.68,1.19,-0.70
-94.27,152.26,125.60,0,-0.02,-0.08,-10.01,-1.67,1.18,-0.71
-94.26,152.26,125.60,0,-0.02,-0.08,-10.02,-1.65,1.16,-0.73
-94.25,152.27,125.60,0,-0.02,-0.08,-10.03,-1.64,1.15,-0.74
-94.24,152.28,125.60,0,-0.02,-0.08,-10.04,-1.62,1.13,-0.76
-94.23,152.27,125.60,0,-0.02,-0.08,-10.04,-1.61,1.12,-0.77
-94.22,152.25,125.60,0,-0.02,-0.08,-10.03,-1.61,1.13,-0.77
-94.21,152.23,125.60,0,-0.02,-0.08,-10.02,-1.61,1.15,-0.76
-94.20,152.21,125.60,0,-0.02,-0.08,-10.01,-1.61,1.16,-0.75
-94.19,152.18,125.60,0,-0.02,-0.08,-9.99,-1.61,1.17,-0.74
-94.18,152.16,125.60,0,-0.02,-0.08,-9.98,-1.61,1.19,-0.74
-94.17,152.14,125.60,0,-0.02,-0.08,-9.97,-1.61,1.20,-0.73
-94.16,152.12,125.61,0,-0.02,-0.08,-9.96,-1.61,1.22,-0.72
-94.15,152.10,125.61,0,-0.02,-0.08,-9.94,-1.61,1.23,-0.71
-94.14,152.08,125.61,0,-0.02,-0.08,-9.93,-1.61,1.25,-0.71
-94.13,152.05,125.61,0,-0.02,-0.08,-9.92,-1.61,1.26,-0.70
-94.12,152.03,125.61,0,-0.02,-0.08,-9.91,-1.62,1.26,-0.69
-94.11,152.01,125.61,0,-0.02,-0.08,-9.90,-1.62,1.26,-0.68
-94.10,151.99,125.61,0,-0.02,-0.08,-9.89,-1.63,1.26,-0.68
-94.09,151.97,125.61,0,-0.02,-0.08,-9.87,-1.64,1.26,-0.67
-94.08,151.95,125.61,0,-0.02,-0.08,-9.86,-1.65,1.26,-0.66
-94.07,151.92,125.61,0,-0.02,-0.08,-9.85,-1.65,1.26,-0.65
-94.06,151.90,125.61,0,-0.02,-0.08,-9.84,-1.66,1.26,-0.65
-94.05,151.88,125.61,0,-0.02,-0.08,-9.83,-1.67,1.26,-0.64
-94.04,151.86,125.61,0,-0.02,-0.08,-9.82,-1.67,1.26,-0.63
-94.03,151.85,125.61,0,-0.02,-0.08,-9.81,-1.68,1.26,-0.63
-94.02,151.85,125.61,0,-0.02,-0.08,-9.81,-1.67,1.25,-0.65
-94.01,151.85,125.61,0,-0.02,-0.08,-9.81,-1.67,1.23,-0.68
-94.00,151.84,125.61,0,-0.02,-0.08,-9.81,-1.66,1.22,-0.71
-93.99,151.84,125.61,0,-0.02,-0.08,-9.81,-1.65,1.21,-0.74
-93.98,151.84,125.61,0,-0.02,-0.08,-9.81,-1.65,1.19,-0.76
-93.97,151.84,125.61,0,-0.02,-0.08,-9.81,-1.64,1.18,-0.79
-93.96,151.84,125.61,0,-0.02,-0.08,-9.81,-1.63,1.16,-0.82
-93.95,151.84,125.61,0,-0.02,-0.08,-9.81,-1.63,1.15,-0.85
-93.94,151.84,125.61,0,-0.02,-0.08,-9.81,-1.62,1.14,-0.88
-93.93,151.84,125.61,0,-0.02,-0.08,-9.81,-1.61,1.12,-0.90
-93.92,151.84,125.61,0,-0.02,-0.08,-9.82,-1.61,1.13,-0.91
-93.91,151.84,125.61,0,-0.02,-0.08,-9.84,-1.61,1.14,-0.91
-93.90,151.84,125.62,0,-0.02,-0.08,-9.85,-1.61,1.15,-0.92
-93.89,151.84,125.62,0,-0.02,-0.08,-9.87,-1.61,1.17,-0.92
-93.88,151.84,125.62,0,-0.02,-0.08,-9.89,-1.61,1.18,-0.92
-93.87,151.84,125.62,0,-0.02,-0.08,-9.90,-1.61,1.20,-0.92
-93.86,151.85,125.62,0,-0.02,-0.08,-9.92,-1.61,1.21,-0.91
-93.85,151.85,125.62,0,-0.02,-0.08,-9.93,-1.61,1.23,-0.91
-93.84,151.85,125.62,0,-0.02,-0.09,-9.95,-1.61,1.24,-0.91
-93.83,151.86,125.62,0,-0.02,-0.09,-9.96,-1.61,1.26,-0.91
-93.82,151.88,125.62,0,-0.02,-0.09,-9.95,-1.62,1.26,-0.90
-93.81,151.90,125.62,0,-0.02,-0.09,-9.94,-1.63,1.25,-0.89
-93.80,151.93,125.62,0,-0.02,-0.08,-9.93,-1.65,1.24,-0.87
-93.79,151.95,125.62,0,-0.02,-0.08,-9.92,-1.66,1.24,-0.86
-93.78,151.97,125.62,0,-0.02,-0.08,-9.91,-1.68,1.23,-0.84
-93.77,151.99,125.62,0,-0.02,-0.08,-9.89,-1.69,1.22,-0.83
-93.76,152.01,125.62,0,-0.02,-0.08,-9.88,-1.71,1.21,-0.81
-93.75,152.04,125.62,0,-0.02,-0.08,-9.87,-1.72,1.20,-0.80
-93.74,152.06,125.62,0,-0.02,-0.08,-9.86,-1.74,1.20,-0.78
-93.73,152.08,125.62,0,-0.02,-0.08,-9.85,-1.75,1.19,-0.77
